"","2.5%","25%","50%","75%","97.5%","species"
"beta[1,1]",0.102200133334062,0.113844499633223,0.120063222575885,0.126578024640351,0.139636296934789,"BOGR"
"beta[2,1]",0.535526914077074,0.859601993357235,1.03871328865831,1.25722904254359,1.85340422482644,"HECO"
"beta[3,1]",0.965285000476275,1.47140946078584,1.69435796494647,1.8967337369147,2.27263902678219,"PASM"
"beta[4,1]",0.0265479854372015,0.776125324348426,1.1872809856596,1.69575247141626,2.93991933716265,"POSE"
"beta[1,2]",0.0704377655405109,0.0763109326354107,0.0794791015261554,0.0827190374355999,0.0890413081241084,"BOGR"
"beta[2,2]",0.611562915646051,0.885954857633864,1.03870052921294,1.20860355906025,1.59990652610259,"HECO"
"beta[3,2]",0.875152607836587,1.23633251202309,1.40527201112435,1.56453453568878,1.84760591289076,"PASM"
"beta[4,2]",0.436606140390814,1.08723330829266,1.53804158844922,2.06169060085654,3.2325755288857,"POSE"
"beta[1,3]",0.0688585894338372,0.0787662090208057,0.0841734545824779,0.0896566970841371,0.100382642278771,"BOGR"
"beta[2,3]",0.693337496030884,0.971361833518068,1.13887157928635,1.32395669100918,1.70788015012786,"HECO"
"beta[3,3]",1.25382674041604,1.81830937373296,2.11999396985688,2.46294226543799,3.23685467087447,"PASM"
"beta[4,3]",0.786492055174276,1.36136372328429,1.70167518024951,2.04085150463469,2.67566431065755,"POSE"
"beta[1,4]",0.180630048028788,0.201018549774392,0.211902849721178,0.222852599658227,0.244014711605879,"BOGR"
"beta[2,4]",0.520764393176299,0.84308807610002,1.01433077746303,1.21192105761337,1.68707673092804,"HECO"
"beta[3,4]",1.32547945620165,1.86785645539701,2.18050964747121,2.53749209955604,3.31578160428354,"PASM"
"beta[4,4]",0.715110992117205,0.913633383337872,1.02123445603424,1.13219672593931,1.35646820695028,"POSE"
"beta[1,5]",0.102056564962883,0.15275780020444,0.180298231170654,0.208879521000067,0.268468408512074,"BOGR"
"beta[2,5]",0.220094063454769,0.673223919133085,0.848734757490924,1.02412154186071,1.43919484533704,"HECO"
"beta[3,5]",0.593228975341232,1.49918345867497,1.81947939353977,2.13493841667279,2.8209435970965,"PASM"
"beta[4,5]",0.680144249574776,0.846399349793221,0.933374783271205,1.02061669104755,1.19266610545076,"POSE"
"beta[1,6]",0.369686258683249,0.51566790895495,0.592949372678903,0.667630393307665,0.808224659333738,"BOGR"
"beta[2,6]",0.330117041105147,0.741892910140864,0.91639214280039,1.10893992464399,1.63038243370259,"HECO"
"beta[3,6]",1.13514229329667,1.79701550509882,2.1296216603827,2.52294570459556,3.432331677813,"PASM"
"beta[4,6]",0.513648955925757,0.595524926221412,0.638779729547829,0.682334894820324,0.76871146330378,"POSE"
"beta[1,7]",0.321139195122934,0.384624522749462,0.417783850111406,0.450979046223131,0.514107923911983,"BOGR"
"beta[2,7]",0.499395460909992,0.802952034850842,0.951178813212375,1.11153002534052,1.44889072084692,"HECO"
"beta[3,7]",0.879274722322671,1.61302068481338,1.90532640915553,2.21229699576226,2.86323327956838,"PASM"
"beta[4,7]",0.151842546443202,0.192023145232815,0.212844230705068,0.233436568509971,0.272053845608235,"POSE"
"beta[1,8]",0.325815383092594,0.353657628968177,0.368195346061288,0.382560815186332,0.410074901625559,"BOGR"
"beta[2,8]",0.881338702185177,1.04691109305562,1.13238270477735,1.21547683036067,1.37095906308297,"HECO"
"beta[3,8]",1.50457606952533,2.00086447031735,2.31429258625348,2.64617015950041,3.29187602819862,"PASM"
"beta[4,8]",0.438017443874576,0.550720497058071,0.608603075741725,0.666573398157814,0.779316696346711,"POSE"
"beta[1,9]",0.16846627922907,0.181999496768674,0.189025066902587,0.196110770951206,0.209806055143452,"BOGR"
"beta[2,9]",0.77526994656574,0.884819516859833,0.944838396096579,1.009523102084,1.14995947417826,"HECO"
"beta[3,9]",1.62689427325731,2.1162989535767,2.41827841535097,2.7253068236503,3.32252371926357,"PASM"
"beta[4,9]",0.336704683438447,0.432064081206405,0.480359820959231,0.527607182337975,0.616893898757188,"POSE"
"beta[1,10]",0.168600890489289,0.178525898851471,0.18377332472006,0.189072257871214,0.199095024247658,"BOGR"
"beta[2,10]",0.595958622205391,0.691624569530278,0.741132180187959,0.788416644634962,0.873201842403111,"HECO"
"beta[3,10]",1.61220986219492,2.09532336085739,2.39545265979367,2.70586922480043,3.29583203517434,"PASM"
"beta[4,10]",0.130832613947467,0.334299945158892,0.427784627659007,0.516202984348592,0.678011442005048,"POSE"
"beta[1,11]",0.0856057488995527,0.0905385629135995,0.0931059316932286,0.0957115624448677,0.100725943807027,"BOGR"
"beta[2,11]",0.43198244016459,0.506006017081899,0.544703591033992,0.584293333790704,0.664192498066483,"HECO"
"beta[3,11]",1.38986978022101,1.75695915646937,1.94632453959977,2.13719295122192,2.50408985036723,"PASM"
"beta[4,11]",0.0971344219533775,0.768873263430499,1.13678512494057,1.57139797991669,2.59921663449903,"POSE"
"beta[1,12]",0.087915773939266,0.0930200979120301,0.0957848831367571,0.0985217872805915,0.103808412203266,"BOGR"
"beta[2,12]",0.709803923095144,0.832467193378028,0.898068293921177,0.965131464436076,1.1000001104968,"HECO"
"beta[3,12]",1.18507266335047,1.60777889929123,1.80823812000103,2.00884066521002,2.40511484263074,"PASM"
"beta[4,12]",0.321846493742143,0.985938644087126,1.43783947726394,1.97969081984392,3.1612362187601,"POSE"
"beta[1,13]",0.0808443527365542,0.0856096997208545,0.0881141213799869,0.0906665166322068,0.0956105673806734,"BOGR"
"beta[2,13]",0.618887678293778,0.723283535489221,0.779493159591816,0.836323789282661,0.948764823186531,"HECO"
"beta[3,13]",1.54244340121161,2.0020415944093,2.30432562143104,2.63175390170911,3.32231888733444,"PASM"
"beta[4,13]",0.445498101243098,1.08712862516334,1.52203625263271,2.01058552545525,3.01914272351596,"POSE"
"betaSpp[1]",0.111457068189624,0.175835563261435,0.20659793820135,0.23914027975956,0.312261673950907,"BOGR"
"betaSpp[2]",0.712003955660417,0.846263776017943,0.922000841754287,1.00623242842377,1.21164366616656,"HECO"
"betaSpp[3]",1.54183177818205,1.85555315967476,2.03152954362174,2.21999668603601,2.62079344724935,"PASM"
"betaSpp[4]",0.5600754459937,0.808510833590748,0.980064455570126,1.18560510046817,1.68316908392932,"POSE"
"intG[1,1]",-0.262898035572681,0.015449177288074,0.14876561681726,0.283635081863893,0.567250560289263,"BOGR"
"intG[2,1]",-0.350717937992171,0.0164314359383128,0.19745322773975,0.384041462670876,0.782988179175818,"HECO"
"intG[3,1]",-0.610515679405304,-0.232769091975545,-0.0565636050626811,0.118579554080634,0.47296713856933,"PASM"
"intG[4,1]",-0.388176562254995,-0.0724437704073172,0.0871091834852519,0.252447849807687,0.625937633594371,"POSE"
"intG[1,2]",-0.416548260551614,-0.136051618249081,-0.000425988035048834,0.132666359572404,0.415128824313334,"BOGR"
"intG[2,2]",-0.961142300387161,-0.563793605537286,-0.37622470215239,-0.194805687398741,0.165567609953154,"HECO"
"intG[3,2]",-0.664373142515488,-0.218920014998771,-0.0109170827026104,0.192200354074074,0.597107667660866,"PASM"
"intG[4,2]",-1.25299603806806,-0.703582712028943,-0.45980423363933,-0.236914497288233,0.166432063687378,"POSE"
"intG[1,3]",-0.170851902259232,0.110492647501793,0.243648298286079,0.376829002136135,0.659021823799592,"BOGR"
"intG[2,3]",-0.111697752167718,0.236654393905045,0.408019861887766,0.582032225689856,0.960982175804223,"HECO"
"intG[3,3]",-0.599808161331489,-0.182344671831562,0.0182317240292305,0.214108358848537,0.603421420363234,"PASM"
"intG[4,3]",-0.165606113909474,0.147539936509932,0.307654476216429,0.476052050573164,0.859995064083541,"POSE"
"intG[1,4]",-0.118206539097724,0.159090212076243,0.294129604407194,0.428104554022121,0.715055735321782,"BOGR"
"intG[2,4]",-0.185565228570147,0.206772983076761,0.407880705715844,0.613326624673044,1.05500847886897,"HECO"
"intG[3,4]",-0.844403262681233,-0.340561973172245,-0.115073014100801,0.100278652152349,0.524926034494735,"PASM"
"intG[4,4]",-0.886028008263575,-0.445183204840508,-0.238282621055982,-0.0385510591269663,0.35856235992699,"POSE"
"intG[1,5]",-1.22631790958893,-0.936980756076426,-0.796631027291217,-0.661759046331141,-0.380053462553938,"BOGR"
"intG[2,5]",-1.35428672791049,-0.936871878563244,-0.739752957947968,-0.553858895760359,-0.18691856119819,"HECO"
"intG[3,5]",-0.71845371663476,-0.285575891279549,-0.085265906179121,0.110510069056671,0.495484287367977,"PASM"
"intG[4,5]",-0.564005470393937,-0.231497845298194,-0.0657022931137967,0.103640413714243,0.473028596208578,"POSE"
"intG[1,6]",-0.262731797245913,0.0196052341007999,0.155820901651544,0.292293158216687,0.581552843060773,"BOGR"
"intG[2,6]",-0.482406181257175,-0.104272782834524,0.0788971389121981,0.26181279686379,0.648974970791655,"HECO"
"intG[3,6]",-0.32644640992251,0.0323617389417344,0.211597185315461,0.391873723925193,0.762859244796665,"PASM"
"intG[4,6]",-0.0872647316722056,0.227977506102804,0.390510557638107,0.561458352101769,0.950552473698129,"POSE"
"intYr[1,1]",-0.676197928686678,-0.142441015049939,0.11841999372963,0.371026841824267,0.890151735433251,"BOGR"
"intYr[2,1]",-2.98846512790501,-2.38296761476217,-2.13041969131975,-1.87953055435669,-1.31384100530699,"HECO"
"intYr[3,1]",-3.54130012802569,-3.09167122452296,-2.87691402610599,-2.6606044149198,-2.19680364799003,"PASM"
"intYr[4,1]",-4.1090776555632,-2.96054644943553,-2.47359965016854,-2.03498130462848,-1.27717652893809,"POSE"
"intYr[1,2]",-0.168132544072969,0.325733417113235,0.583562356870262,0.837207255928305,1.33404878302972,"BOGR"
"intYr[2,2]",-3.32106522809206,-2.57490749634,-2.28555970607054,-2.03773039671484,-1.56420928919642,"HECO"
"intYr[3,2]",-3.52245610120423,-3.08589646360034,-2.87240526707025,-2.65689189696906,-2.1964899662875,"PASM"
"intYr[4,2]",-3.98649878375909,-3.00294509378129,-2.56989812122042,-2.1690292454454,-1.46721131409703,"POSE"
"intYr[1,3]",-0.700089303130695,-0.0472171157555515,0.27139030645431,0.601142196348274,1.34856728018302,"BOGR"
"intYr[2,3]",-3.12916985104714,-2.45658303608312,-2.19069815478562,-1.94335403547789,-1.40269272498906,"HECO"
"intYr[3,3]",-3.61039427958699,-3.11918978250399,-2.90118008318731,-2.68588206813329,-2.23832431818312,"PASM"
"intYr[4,3]",-2.58569036290901,-1.74640571446096,-1.30149979814632,-0.83858739788261,0.0181076273608037,"POSE"
"intYr[1,4]",-0.980599303949626,-0.243448407027763,0.0759042931549484,0.387168778377178,1.05257242327314,"BOGR"
"intYr[2,4]",-2.92396861857548,-2.3428065996868,-2.09777790364035,-1.84660092484419,-1.25514082131067,"HECO"
"intYr[3,4]",-3.64006454510019,-3.13486160345586,-2.91327440941153,-2.6980896229219,-2.26344249022971,"PASM"
"intYr[4,4]",-3.39291956789256,-2.55123511551596,-2.13508743456513,-1.71492161463784,-0.827230423837777,"POSE"
"intYr[1,5]",-2.82213891984442,-1.96212982350738,-1.57156103783803,-1.21918233264767,-0.61531291469089,"BOGR"
"intYr[2,5]",-3.85576738900435,-2.83434972087275,-2.45908420591351,-2.17047431032778,-1.7172430597269,"HECO"
"intYr[3,5]",-3.68395181919123,-3.15025914988667,-2.92799232253124,-2.71338282189317,-2.28827869693679,"PASM"
"intYr[4,5]",-3.04003585664559,-2.33757979433339,-1.9790448601935,-1.62519685664214,-0.950645937737,"POSE"
"intYr[1,6]",-1.13999431375544,-0.689074862056357,-0.471918096931262,-0.257624315072573,0.16226252533315,"BOGR"
"intYr[2,6]",-3.01194471608868,-2.42954992378573,-2.18027535372468,-1.94731195859022,-1.47061461241106,"HECO"
"intYr[3,6]",-3.51444480533976,-3.08126564915482,-2.86770626026656,-2.65315530566429,-2.19470230071867,"PASM"
"intYr[4,6]",-1.27967676985379,-0.771783622669181,-0.520347898983145,-0.278278075497382,0.15945127107719,"POSE"
"intYr[1,7]",-1.32051762495455,-0.906987660027197,-0.703081859805971,-0.502868545245411,-0.12643338916661,"BOGR"
"intYr[2,7]",-2.73239303548709,-2.25497801886326,-2.03072108326461,-1.79690277995724,-1.31446926418438,"HECO"
"intYr[3,7]",-3.46462217837947,-3.05635180337665,-2.84632035920306,-2.63054854615702,-2.16275804363468,"PASM"
"intYr[4,7]",-2.25240400732629,-1.73098854751364,-1.47773014872127,-1.23081753640234,-0.775501312978176,"POSE"
"intYr[1,8]",-0.797704935367894,-0.45199480604628,-0.27560842353305,-0.10483729136911,0.230265859906687,"BOGR"
"intYr[2,8]",-2.68381190410026,-2.22362888578794,-1.99964155639701,-1.76415336248657,-1.28878917309212,"HECO"
"intYr[3,8]",-3.45179719009203,-3.04806949967237,-2.83674812102019,-2.62054526986424,-2.15430088859819,"PASM"
"intYr[4,8]",-2.70745107189262,-2.13980670686481,-1.86512240208233,-1.60224386561964,-1.11779876870241,"POSE"
"intYr[1,9]",-0.626031811438592,-0.276703979612446,-0.0946086184970671,0.08184646809771,0.421668883237191,"BOGR"
"intYr[2,9]",-3.17448451046847,-2.55147548925842,-2.28724017158996,-2.05625572485212,-1.62023959751985,"HECO"
"intYr[3,9]",-3.565513436673,-3.10359032950087,-2.8890256368019,-2.67783910712057,-2.24683777417746,"PASM"
"intYr[4,9]",-2.35908494090316,-1.83525935551479,-1.57959425308891,-1.33102072311146,-0.870035576079095,"POSE"
"intYr[1,10]",-0.240866850564153,0.123308178720702,0.300047563305641,0.476322043026459,0.806634084291055,"BOGR"
"intYr[2,10]",-2.55928437960856,-2.10619524475709,-1.86397258269503,-1.5977046293644,-1.07866420776804,"HECO"
"intYr[3,10]",-3.47292711910536,-3.06008733614786,-2.84897199378117,-2.63561673235941,-2.18102154057483,"PASM"
"intYr[4,10]",-3.37155117003048,-2.66769915185367,-2.33280708971834,-2.01952784773413,-1.4521696441975,"POSE"
"intYr[1,11]",-0.502761838414029,-0.0779291687931157,0.132929984399283,0.341190475240469,0.765174557023124,"BOGR"
"intYr[2,11]",-3.04096673472273,-2.47558752714467,-2.22694888492468,-2.00221906266792,-1.55926398301363,"HECO"
"intYr[3,11]",-3.55155670307284,-3.10457675751012,-2.89338798169809,-2.6841095181715,-2.25532757124324,"PASM"
"intYr[4,11]",-4.52830741088496,-3.42741253733493,-2.94611330233462,-2.5124476509625,-1.80330002867314,"POSE"
"intYr[1,12]",-0.825653540107038,-0.289647517140346,-0.0281862900868788,0.237137689727454,0.743949058203003,"BOGR"
"intYr[2,12]",-3.15890715432933,-2.53191911774443,-2.26545655281295,-2.02842893109254,-1.56674383888118,"HECO"
"intYr[3,12]",-3.66957309985225,-3.15369205616154,-2.93302593542576,-2.7205619843477,-2.3057303348787,"PASM"
"intYr[4,12]",-4.09949580070618,-3.13902969346609,-2.70102969844665,-2.29907955500711,-1.57090604801557,"POSE"
"intYr[1,13]",-1.24746507927061,-0.572635084656671,-0.241565071848342,0.0728602307499546,0.722501984019358,"BOGR"
"intYr[2,13]",-3.30610069960024,-2.60127214856713,-2.30341484981982,-2.05339436780361,-1.5741944837511,"HECO"
"intYr[3,13]",-3.59516662208736,-3.11915650690044,-2.90260256289538,-2.69059812626767,-2.25868279172241,"PASM"
"intYr[4,13]",-3.60559746214403,-2.6769313589013,-2.21353694776796,-1.76067933498717,-0.858994331171035,"POSE"
"intercept[1]",-0.735363241175179,-0.337959732200785,-0.148711533131243,0.0392450235249623,0.417584564376037,"BOGR"
"intercept[2]",-2.82475186369849,-2.3832843694558,-2.18742636163995,-2.00119385642042,-1.63142831338613,"HECO"
"intercept[3]",-3.45031984822669,-3.08036451840594,-2.88824773095486,-2.69689406728047,-2.31716306053247,"PASM"
"intercept[4]",-2.80185550400481,-2.25644918983587,-2.01130497355926,-1.77988007610224,-1.32954192426469,"POSE"
"rain1[1]",-0.104694573111801,0.178261799460763,0.325435326920846,0.482080648881997,0.835376172110593,"BOGR"
"rain1[2]",-0.125134253138935,0.136043366677245,0.268825957986735,0.40886093177705,0.717644582587193,"HECO"
"rain1[3]",-0.152874572016377,0.116332198822016,0.25182682733092,0.390546983192031,0.678121081149717,"PASM"
"rain1[4]",-0.669830754102335,-0.172537814016958,0.0613531108357558,0.249005844211454,0.564699499806954,"POSE"
"rain2[1]",-0.189403356557678,-0.00120409760255071,0.0863562318032765,0.172084454396524,0.369607656747947,"BOGR"
"rain2[2]",-0.134628129819553,0.0337418209846751,0.112510943512224,0.192401500330758,0.375557991541693,"HECO"
"rain2[3]",-0.184922383316354,-0.00585150236068375,0.0774400470648079,0.15840325909707,0.320134766984184,"PASM"
"rain2[4]",-0.320720242762134,-0.0405986126238266,0.0616099403540997,0.155122354362345,0.353788899712929,"POSE"
"temp1[1]",-0.516150529282646,-0.19724263090295,-0.0652419938304315,0.0620031086795752,0.321455361238717,"BOGR"
"temp1[2]",-0.429248578227497,-0.167368706493088,-0.045324596403279,0.0708695619475657,0.306436741286689,"HECO"
"temp1[3]",-0.309580692885413,-0.0789907827677141,0.0406595347966493,0.165889849523721,0.441458042323322,"PASM"
"temp1[4]",-0.28840954894164,-0.0252752438263063,0.126328704333116,0.310389007073034,0.764303173135977,"POSE"
"temp2[1]",-0.307010456341166,-0.0622811722865495,0.0558514748835129,0.174466473114465,0.446360239914663,"BOGR"
"temp2[2]",-0.313670157335199,-0.0719002479481957,0.0447891497016285,0.161400331557618,0.395713379784534,"HECO"
"temp2[3]",-0.284294483164552,-0.0506806323365168,0.0679596168421489,0.191123400535803,0.458424114292485,"PASM"
"temp2[4]",-0.401679642736771,-0.100644286587287,0.0306235153065661,0.159910417975066,0.432376991427864,"POSE"
